id,year,month,date,n_tokens_title,n_tokens_content,n_unique_tokens,n_non_stop_words,n_non_stop_unique_tokens,num_hrefs,num_self_hrefs,num_imgs,num_videos,average_token_length,num_keywords,data_channel,day,popularity
8419,1,6,14,9,763,0.449275362,0.999999998,,2,2,7,1,4.220183486,7,entertainment,friday,0
8421,1,6,14,10,148,0.756756752,,0.897727263,7,1,1,1,4.432432432,5,other,friday,1
8423,1,6,14,8,129,0.666666661,0.999999988,,3,0,1,0,4.674418605,7,lifestyle,friday,0
8424,1,6,14,11,645,0.551562499,0.999999998,0.730864196,11,2,1,0,4.56744186,6,entertainment,friday,0
8425,1,6,14,8,829,0.47503045,,,17,0,1,0,4.360675513,8,bussiness,friday,0
8427,1,6,14,9,0,0,0,,0,0,0,0,0,8,world,friday,1
8428,1,6,14,9,1021,0.423611111,0.999999998,0.607445007,5,3,33,0,4.44662096,6,technology,friday,1
8429,1,6,14,12,586,0.53275862,0.999999997,0.682539681,13,0,1,0,5.208191126,9,bussiness,friday,0
8430,1,6,14,13,727,0.50906555,,0.657387579,12,5,1,1,4.60522696,7,entertainment,friday,1
8431,1,6,14,10,726,0.509859154,0.999999998,,6,1,,6,4.388429752,6,other,friday,1
8432,1,6,14,9,609,0.469421487,0.999999997,0.672782873,6,3,6,0,4.402298851,7,technology,friday,1
8433,1,6,14,8,571,0.521352312,0.999999997,,8,6,1,0,4.872154116,4,bussiness,friday,0
8434,1,6,14,9,173,0.624999996,0.99999999,,1,1,,1,4.63583815,5,entertainment,friday,0
8435,1,6,14,10,1797,0.395518207,0.999999999,0.59384023,20,0,1,0,4.913188648,10,technology,friday,0
8437,1,6,14,13,1364,0.354197349,0.999999999,0.510126582,7,7,,0,4.578445748,10,technology,friday,1
8438,1,6,14,8,684,0.426035502,0.999999998,0.542168673,8,8,13,0,4.600877193,10,technology,friday,1
8439,1,6,14,6,242,0.624999997,,,9,4,1,0,4.830578512,7,entertainment,friday,1
8440,1,6,14,10,203,0.693069304,0.999999992,0.874999993,4,2,0,1,4.822660099,8,technology,friday,1
8441,1,6,14,9,1399,0.392651297,,,14,,1,2,4.426733381,3,social media,friday,1
8442,1,6,14,10,1000,0.464974619,0.999999998,0.65128205,12,0,1,0,4.891,6,world,friday,0
8443,1,6,14,9,362,0.614525138,,,5,,1,0,5.251381215,7,world,friday,0
8444,1,6,14,6,399,0.608585857,0.999999996,0.764940236,11,0,1,0,4.676691729,9,lifestyle,friday,0
8445,1,6,14,10,1087,0.448922211,0.999999998,0.639937106,12,5,0,1,4.635694572,10,entertainment,friday,1
8446,1,6,14,12,623,0.417207792,0.999999997,0.604361369,4,2,1,0,4.362760835,7,bussiness,friday,0
8447,1,6,14,9,251,0.654471542,0.999999994,0.777070059,19,5,1,0,4.84063745,9,world,friday,1
8448,1,6,14,8,1210,0.463620981,0.999999999,0.670438471,33,3,0,0,4.44214876,8,other,friday,1
8450,1,6,14,11,153,0.668918914,0.999999988,0.773809515,8,7,0,1,4.607843137,9,entertainment,friday,0
8451,1,6,14,10,465,0.50980392,0.999999996,0.689781019,7,5,1,0,5.191397849,8,world,friday,1
8452,1,6,14,11,247,0.623481779,0.999999993,,5,4,0,2,4.939271255,7,other,friday,0
8453,1,6,14,11,481,0.515856236,0.999999997,0.646864684,9,,6,0,4.600831601,8,entertainment,friday,1
8454,1,6,15,9,475,0.547511311,0.999999997,,9,0,1,0,4.551578947,1,social media,saturday,0
8455,1,6,15,11,240,0.588983048,,0.72108843,7,0,1,0,4.85,5,world,saturday,0
8456,1,6,15,9,506,0.512145748,,0.659090907,27,1,1,0,4.401185771,10,other,saturday,1
8458,1,6,15,9,104,0.744897952,,,4,1,1,0,5.336538462,10,bussiness,saturday,1
8459,1,6,15,9,757,0.400809716,0.999999998,0.528473803,25,,0,0,4.313077939,9,other,saturday,1
8460,1,6,15,9,726,0.519999999,0.999999998,0.698412697,26,25,1,0,4.797520661,8,technology,saturday,1
8461,1,6,15,9,615,0.593749999,,,14,0,1,0,5.453658537,7,bussiness,saturday,1
8462,1,6,15,11,190,0.627659571,0.999999991,,5,1,1,1,4.968421053,5,world,saturday,1
8463,1,6,15,9,303,0.547945204,0.999999994,,4,2,1,0,4.544554455,6,technology,saturday,1
8464,1,6,15,7,423,0.47002398,,0.580645159,3,3,12,0,4.505910165,8,technology,saturday,1
8465,1,6,15,7,0,0,0,0,0,0,0,0,0,6,other,saturday,0
8467,1,6,15,11,149,0.704697982,,,3,0,0,0,4.55704698,8,lifestyle,saturday,1
8468,1,6,15,9,578,0.493891797,0.999999997,,4,0,1,0,4.501730104,9,bussiness,saturday,1
8469,1,6,15,7,672,0.526397515,0.999999997,0.710256408,3,1,0,0,4.407738095,7,other,saturday,1
8471,1,6,15,11,691,0.487332339,,,23,,11,0,4.735166425,10,social media,saturday,1
8472,1,6,15,9,208,0.660098519,0.999999992,0.805084739,13,11,0,0,4.956730769,8,technology,saturday,1
8473,1,6,15,8,117,0.637931029,,0.638554209,3,3,8,1,4.418803419,6,other,saturday,0
8474,1,6,16,13,2621,0.347254447,,,5,,30,1,4.380770698,10,technology,sunday,1
8475,1,6,16,7,314,0.630363034,,,3,3,0,10,4.684713376,7,other,sunday,1
8476,1,6,16,12,90,0.82022471,0.999999984,,6,4,0,1,4.688888889,5,other,sunday,1
8477,1,6,16,7,347,0.598802393,,0.683760681,14,3,1,10,4.648414986,9,,sunday,0
8478,1,6,16,8,704,0.458689458,,,14,2,10,0,4.285511364,10,lifestyle,sunday,0
8479,1,6,16,11,228,0.649122804,,,7,1,1,0,5.01754386,9,technology,sunday,1
8481,1,6,16,9,1083,0.460611677,0.999999998,0.724738675,16,0,1,0,4.373037858,5,bussiness,sunday,1
8482,1,6,16,14,174,0.68823529,0.999999991,0.745454539,4,3,0,1,4.224137931,9,entertainment,sunday,1
8483,1,6,16,14,99,0.76767676,0.999999982,0.890909075,4,,,0,4.585858586,10,other,sunday,0
8486,1,6,16,8,87,0.793103439,0.999999981,0.903846136,4,2,,0,4.494252874,10,other,sunday,1
8487,1,6,16,10,407,0.551637278,,,9,,1,4,4.651105651,6,entertainment,sunday,1
8488,1,6,16,7,229,0.665198235,0.999999992,,12,,0,0,4.493449782,5,other,sunday,0
8489,1,6,16,10,914,0.47032967,0.999999998,,34,32,30,0,4.601750547,8,other,sunday,0
8490,1,6,16,8,120,0.825688066,0.999999987,0.860759483,3,1,,10,4.766666667,6,other,sunday,0
8491,1,6,17,9,840,0.474251496,0.999999998,,15,0,,0,4.772619048,7,bussiness,monday,0
8492,1,6,17,17,965,0.496861924,,0.684654299,12,6,1,1,4.353367876,10,entertainment,monday,1
8493,1,6,17,13,199,0.617801044,,0.724999994,6,3,1,0,4.899497487,5,bussiness,monday,1
8495,1,6,17,10,482,0.461052631,,0.585616436,9,5,5,0,4.477178423,10,entertainment,monday,0
8496,1,6,17,8,549,0.487850466,0.999999997,0.620289853,11,2,,0,4.865209472,9,lifestyle,monday,0
8497,1,6,17,10,565,0.50902527,,0.667630056,8,4,5,1,4.45840708,5,entertainment,monday,0
8498,1,6,17,11,509,0.510121456,,,17,9,6,0,4.469548134,9,entertainment,monday,0
8500,1,6,17,16,154,0.718120801,0.99999999,0.843749991,4,3,1,1,4.590909091,5,entertainment,monday,0
8501,1,6,17,8,138,0.691176466,0.999999988,0.802469126,5,3,0,1,4.101449275,8,other,monday,1
8502,1,6,17,9,1191,0.357142857,0.999999999,,27,17,1,0,4.524769102,10,technology,monday,1
8504,1,6,17,10,252,0.584677417,0.999999993,,5,4,1,0,4.444444444,6,bussiness,monday,0
8505,1,6,17,12,2156,0.369747899,,0.589376053,30,3,,3,4.435528757,5,social media,monday,0
8506,1,6,17,8,316,0.57142857,0.999999995,0.683168313,10,2,1,0,4.908227848,7,world,monday,0
8507,1,6,17,10,359,0.591954021,,0.748815162,4,3,1,0,4.509749304,5,bussiness,monday,0
8508,1,6,17,8,152,0.7218543,,0.932584259,4,3,0,0,4.717105263,10,technology,monday,0
8509,1,6,17,11,168,0.652694607,,0.76767676,3,1,0,1,4.589285714,6,other,monday,1
8510,1,6,17,10,343,0.685714284,,,5,,0,21,4.416909621,6,other,,0
8511,1,6,17,8,560,0.53860294,0.999999997,0.749196139,15,0,1,0,4.771428571,8,world,monday,0
8512,1,6,17,7,788,0.476190476,,,10,3,1,0,4.718274112,6,bussiness,monday,1
8514,1,6,17,10,271,0.618867922,0.999999994,0.751515147,1,1,1,0,4.490774908,6,bussiness,monday,0
8515,1,6,17,12,346,0.567567566,0.999999995,0.694063924,13,6,1,2,4.62716763,6,entertainment,monday,0
8516,1,6,17,11,388,0.6057971,,,17,2,1,0,4.646907216,9,other,monday,0
8518,1,6,17,9,155,0.796052626,0.99999999,,6,0,,1,4.825806452,7,other,monday,1
8519,1,6,17,12,554,0.507380073,0.999999997,,11,,,1,4.47833935,5,entertainment,monday,0
8520,1,6,17,11,216,0.607655499,0.999999992,,3,3,0,1,4.25462963,7,entertainment,monday,1
8521,1,6,17,9,723,0.492350486,0.999999998,0.648888887,15,0,1,0,4.860304288,10,technology,monday,0
8522,1,6,17,12,519,0.609406952,0.999999997,0.717647057,25,1,0,2,4.807321773,6,entertainment,monday,1
8523,1,6,17,10,287,0.628571426,0.999999994,0.818713446,6,4,,1,4.836236934,7,technology,monday,1
8524,1,6,17,9,310,0.592105261,0.999999995,0.712871284,4,4,1,0,5.032258065,9,entertainment,monday,0
8525,1,6,17,11,576,0.534843205,,0.698830407,4,4,,0,4.282986111,7,technology,monday,1
8527,1,6,17,11,269,0.615969579,0.999999994,,6,5,,2,4.728624535,7,entertainment,monday,0
8528,1,6,17,10,566,0.452252251,,0.610778441,8,2,1,1,5.231448763,9,lifestyle,monday,0
8529,1,6,17,11,436,0.57076566,,0.729629627,7,4,1,0,4.894495413,4,entertainment,monday,0
8530,1,6,17,12,302,0.56313993,,0.707182317,22,1,1,0,4.579470199,4,other,monday,1
8531,1,6,17,13,558,0.459016393,,0.576704544,11,,9,0,4.353046595,8,technology,monday,0
8532,1,6,17,10,327,0.599388377,0.999999995,0.766839374,5,,1,0,4.856269113,7,world,monday,0
8533,1,6,17,7,634,0.503999999,,,23,8,1,0,4.629337539,10,social media,monday,1
8535,1,6,17,8,121,0.683333328,0.999999985,0.867647046,3,2,0,1,4.388429752,6,other,monday,1
8536,1,6,17,10,1088,0.442234848,,0.637398373,18,12,1,1,4.689338235,10,bussiness,monday,1
8537,1,6,17,8,837,0.490931076,,0.683168315,4,2,1,3,4.594982079,9,other,monday,0
8538,1,6,17,6,227,0.663677127,,0.867187493,6,2,,0,4.616740088,4,bussiness,monday,0
8539,1,6,17,10,101,0.73737373,0.999999982,0.92727271,3,2,0,1,4.544554455,5,other,monday,0
8541,1,6,17,13,158,0.756410252,,0.8910891,2,1,0,1,4.658227848,6,entertainment,monday,1
8543,1,6,17,10,88,0.818181809,,0.901960767,7,1,0,0,4.420454545,5,other,monday,0
8544,1,6,17,8,413,0.606796115,0.999999996,0.774319063,10,0,,0,4.784503632,8,technology,monday,1
8545,1,6,17,8,253,0.53174603,,,7,2,0,0,5.110671937,8,other,monday,1
8546,1,6,17,13,682,0.451661631,0.999999998,0.592326138,77,0,1,0,4.696480938,4,other,monday,0
8547,1,6,18,9,294,0.515901058,0.999999994,,24,2,1,0,4.421768707,5,other,tuesday,1
8548,1,6,18,11,195,0.547872338,0.999999991,0.62068965,10,7,1,0,4.707692308,6,bussiness,tuesday,0
8549,1,6,18,10,813,0.455555555,0.999999998,,17,13,1,0,4.728167282,8,world,tuesday,0
8550,1,6,18,14,219,0.682242987,0.999999993,,4,2,1,0,4.721461187,6,technology,tuesday,1
8551,1,6,18,5,638,0.512578616,,0.695187164,9,0,1,0,4.661442006,9,,tuesday,0
8552,1,6,18,7,338,0.546827793,0.999999995,0.70918367,5,3,1,0,4.526627219,7,bussiness,tuesday,0
8553,1,6,18,8,81,0.814814805,0.99999998,,4,1,0,0,5.419753086,6,other,tuesday,0
8554,1,6,18,10,432,0.57142857,0.999999996,0.751937982,10,,1,0,4.733796296,6,bussiness,tuesday,0
8555,1,6,18,12,118,0.720338977,0.999999985,,3,2,0,0,4.855932203,8,bussiness,tuesday,0
8556,1,6,18,10,137,0.727941171,,0.866666657,4,,,1,4.481751825,7,entertainment,tuesday,1
8557,1,6,18,11,854,0.386150234,,,0,0,11,2,4.281030445,8,entertainment,tuesday,0
8558,1,6,18,9,396,0.597964375,,,9,0,,1,4.063131313,7,other,tuesday,0
8559,1,6,18,12,137,0.683823524,0.999999989,0.826086948,3,3,0,1,4.802919708,5,bussiness,tuesday,1
8560,1,6,18,10,468,0.541935483,,0.744360899,4,3,1,0,4.205128205,6,entertainment,tuesday,0
8561,1,6,18,9,137,0.698529407,0.999999987,,3,3,0,1,4.094890511,6,technology,tuesday,0
8562,1,6,18,8,184,0.602209941,0.999999991,0.710280367,4,3,1,0,4.972826087,5,bussiness,tuesday,1
8563,1,6,18,10,359,0.571830984,0.999999995,,8,6,1,0,4.73816156,7,bussiness,tuesday,0
8564,1,6,18,8,416,0.547979797,0.999999996,0.693548384,22,2,0,0,4.560096154,6,other,tuesday,1
8565,1,6,18,9,2668,0.350265352,0.999999999,,16,4,1,1,4.547226387,10,entertainment,tuesday,1
8566,1,6,18,10,461,0.529284164,,,8,,1,0,4.709327549,10,technology,tuesday,0
8567,1,6,18,8,398,0.610966056,0.999999996,0.766949149,4,,0,11,4.520100503,8,other,tuesday,1
8568,1,6,18,11,469,0.598712445,0.999999997,,11,7,1,0,4.754797441,4,entertainment,tuesday,0
8569,1,6,18,8,467,0.48497854,0.999999997,0.60689655,16,15,1,1,5.314775161,9,world,tuesday,0
8570,1,6,18,10,364,0.564102562,,,16,3,,0,4.247252747,6,other,tuesday,1
8571,1,6,18,10,477,0.595505617,0.999999996,0.775362316,15,2,10,0,4.251572327,6,other,tuesday,1
8572,1,6,18,10,221,0.63333333,0.999999993,0.742647053,5,4,1,0,4.398190045,4,entertainment,tuesday,1
8573,1,6,18,11,245,0.588495573,,0.699999995,7,5,1,0,4.318367347,6,technology,tuesday,1
8574,1,6,18,12,956,0.404862579,0.999999998,0.564338234,11,8,1,0,4.552301255,8,technology,tuesday,0
8575,1,6,18,9,108,0.798076915,0.999999984,,4,,0,1,4.546296296,7,other,tuesday,1
8576,1,6,18,8,155,0.703225802,0.99999999,,6,,1,0,4.864516129,6,bussiness,tuesday,0
8579,1,6,18,9,265,0.637795273,0.999999993,0.808219173,6,2,0,0,4.713207547,8,lifestyle,tuesday,1
8580,1,6,18,9,150,0.83458646,0.999999989,0.945652164,5,4,1,15,4.473333333,10,social media,tuesday,1
8581,1,6,18,10,746,0.476902173,0.999999998,,17,0,1,0,4.711796247,10,technology,tuesday,0
8582,1,6,18,11,145,0.797202792,0.999999989,0.946236549,2,1,0,1,4.786206897,3,entertainment,tuesday,1
8583,1,6,18,8,369,0.62154696,0.999999995,0.810810807,11,0,1,0,5.021680217,10,world,tuesday,0
8584,1,6,18,10,500,0.503006011,0.999999997,0.655629137,15,9,1,4,4.77,7,bussiness,tuesday,1
8585,1,6,18,9,1399,0.337876614,0.999999998,0.582701061,7,1,,0,4.274481773,6,social media,tuesday,1
8587,1,6,18,12,194,0.673575126,0.999999992,0.806722682,2,2,0,1,4.525773196,9,entertainment,tuesday,0
8588,1,6,18,7,1067,0.459923664,,0.654340835,26,,1,0,4.849109653,8,bussiness,tuesday,0
8589,1,6,18,8,1040,0.449460255,0.999999999,,15,0,1,0,4.779807692,9,world,tuesday,0
8590,1,6,18,9,857,0.442216981,0.999999998,0.647577091,10,0,1,0,4.189031505,9,lifestyle,tuesday,0
8591,1,6,18,10,338,0.586826346,0.999999995,,3,2,1,0,5.195266272,7,world,tuesday,0
8594,1,6,18,10,296,0.605947953,,0.747191007,12,9,1,0,4.537162162,10,entertainment,tuesday,0
8596,1,6,18,14,132,0.654867251,,,3,3,1,0,3.863636364,7,technology,tuesday,0
8597,1,6,18,8,315,0.57507987,,0.737704914,9,8,,0,5.031746032,7,world,tuesday,1
8598,1,6,18,9,2102,0.394711538,,0.632493483,23,,0,16,4.602759277,6,other,tuesday,1
8599,1,6,18,12,268,0.662921346,0.999999994,,6,4,1,0,4.664179104,8,world,tuesday,0
8600,1,6,18,6,720,0.463829787,0.999999998,0.612612611,36,3,,0,5.005555556,10,social media,tuesday,0
8601,1,6,18,8,246,0.653061222,,0.806896546,3,1,0,0,4.817073171,6,technology,tuesday,1
8602,1,6,18,9,570,0.562730626,0.999999997,0.763473052,8,3,0,10,4.626315789,10,other,tuesday,1
8603,1,6,18,10,553,0.541436463,0.999999997,0.761437906,5,3,1,0,4.743218807,7,world,tuesday,1
8604,1,6,18,12,273,0.586080584,,0.668539322,6,5,1,0,5.157509158,6,world,tuesday,1
8605,1,6,18,9,153,0.704697982,,,7,6,1,0,4.699346405,6,bussiness,tuesday,0
8606,1,6,18,14,216,0.653846151,,0.804687494,5,4,1,0,5.12037037,7,bussiness,tuesday,1
8607,1,6,18,10,228,0.704845812,0.999999993,,6,5,1,1,4.640350877,9,entertainment,tuesday,0
8609,1,6,19,15,125,0.772357717,,,2,,0,1,4.696,4,entertainment,wednesday,1
8610,1,6,19,10,271,0.534351143,,,8,8,1,1,4.752767528,10,bussiness,wednesday,1
8611,1,6,19,11,159,0.632911388,0.999999988,,6,0,0,1,4.55345912,10,world,wednesday,0
8612,1,6,19,8,663,0.464231354,,0.651810583,8,2,1,0,4.485671192,8,bussiness,wednesday,1
8613,1,6,19,9,475,0.525386312,,,3,3,6,2,4.614736842,8,world,wednesday,1
8614,1,6,19,7,215,0.674528299,,0.826086951,4,3,,1,5.065116279,6,world,wednesday,1
8615,1,6,19,9,191,0.650793647,,0.814159285,5,0,1,0,4.570680628,6,world,wednesday,0
8616,1,6,19,10,90,0.727272719,,0.901960767,2,0,0,2,4.6,6,other,wednesday,0
8617,1,6,19,11,345,0.631268435,0.999999996,,5,3,0,3,4.704347826,10,entertainment,wednesday,0
8618,1,6,19,7,497,0.612576064,0.999999997,,8,,1,0,4.969818913,8,technology,wednesday,0
8619,1,6,19,9,327,0.618749998,0.999999995,0.72511848,18,4,0,3,4.914373089,7,world,wednesday,0
8620,1,6,19,9,530,0.538167938,,0.77224199,14,2,1,0,4.056603774,7,other,wednesday,1
8621,1,6,19,8,524,0.434782608,0.999999997,0.551155114,12,0,1,0,4.979007634,10,bussiness,wednesday,1
8622,1,6,19,8,265,0.680769228,0.999999994,0.836477982,11,0,,1,4.467924528,10,social media,wednesday,0
8623,1,6,19,10,577,0.52329749,0.999999997,0.690751443,3,,1,0,4.724436742,5,bussiness,wednesday,0
8625,1,6,19,9,133,0.691729318,0.999999988,0.780487795,3,2,1,0,4.77443609,4,technology,wednesday,1
8626,1,6,19,11,213,0.601895732,0.999999991,0.787610612,2,2,,1,4.502347418,3,social media,wednesday,1
8627,1,6,19,10,158,0.679738558,0.999999989,,2,,1,0,4.639240506,4,bussiness,wednesday,0
8628,1,6,19,10,229,0.64757709,,,5,3,0,1,5.069868996,6,world,wednesday,0
8630,1,6,19,8,1183,0.44137931,,0.646539027,24,0,1,0,4.970414201,7,bussiness,wednesday,1
8631,1,6,19,8,518,0.470347647,,,29,,1,0,4.557915058,10,technology,wednesday,1
8634,1,6,19,7,126,0.72357723,0.999999989,0.77419354,3,3,1,0,5.142857143,5,technology,wednesday,0
8635,1,6,19,9,997,0.433165829,0.999999998,0.636036035,4,4,14,0,4.430290873,7,technology,wednesday,0
8636,1,6,19,13,666,0.493957703,,,14,1,0,0,5.492492492,6,bussiness,wednesday,0
8637,1,6,19,7,1027,0.407407407,0.999999998,,12,0,1,0,4.362220058,10,bussiness,wednesday,0
8638,1,6,19,12,99,0.775510196,,0.892857127,4,0,0,0,4.696969697,9,social media,wednesday,1
8639,1,6,19,9,517,0.557142856,0.999999997,,13,1,1,1,4.688588008,5,entertainment,wednesday,1
8640,1,6,19,11,165,0.664634142,0.99999999,,5,4,,2,4.224242424,10,other,wednesday,1
8641,1,6,19,10,142,0.695035456,0.999999988,,3,2,0,1,4.443661972,7,entertainment,wednesday,1
8642,1,6,19,13,343,0.579411763,0.999999995,,4,3,,1,4.489795918,5,bussiness,wednesday,0
8643,1,6,19,6,309,0.678571426,0.999999996,0.77333333,7,3,1,0,4.773462783,7,other,wednesday,0
8644,1,6,19,10,992,0.45079365,0.999999998,,18,7,8,0,4.594758065,10,technology,wednesday,0
8648,1,6,19,7,421,0.594202897,0.999999996,,9,4,1,0,4.77672209,3,entertainment,,0
8649,1,6,19,8,435,0.447004607,0.999999996,0.559386971,8,8,6,0,4.434482759,7,technology,wednesday,0
8650,1,6,19,11,2099,0.330838323,,,16,8,9,0,4.323963792,8,technology,wednesday,1
8653,1,6,19,11,405,0.545219637,,0.638461536,20,5,0,0,4.533333333,8,other,wednesday,0
8654,1,6,19,8,688,0.46491228,0.999999997,,11,8,1,3,4.604651163,7,technology,wednesday,0
8655,1,6,19,13,599,0.552083332,0.999999997,0.701612901,18,5,1,1,4.534223706,4,entertainment,wednesday,1
8656,1,6,19,14,183,0.644578309,0.99999999,0.784313718,3,0,0,1,4.103825137,7,entertainment,wednesday,1
8657,1,6,19,14,231,0.599078338,0.999999992,0.78512396,6,6,1,0,4.251082251,9,technology,wednesday,0
8658,1,6,19,10,597,0.490693739,,0.669540228,14,0,1,0,4.849246231,10,world,wednesday,0
8659,1,6,19,7,416,0.542635658,0.999999996,0.689075627,14,3,1,0,4.605769231,4,entertainment,wednesday,0
8660,1,6,19,10,137,0.697674413,,0.87341771,4,3,1,0,5.051094891,8,,wednesday,0
8661,1,6,19,7,522,0.511530397,,,23,,11,0,4.551724138,10,technology,wednesday,1
8662,1,6,19,9,184,0.693989067,0.99999999,,6,,1,0,4.847826087,7,social media,wednesday,1
8663,1,6,19,9,82,0.860759483,0.999999981,0.886792436,3,3,0,0,4.951219512,6,other,wednesday,0
8664,1,6,19,9,790,0.426751592,0.999999998,0.644278605,10,,1,0,4.286075949,10,world,wednesday,0
8665,1,6,19,11,151,0.755102036,0.999999988,,6,2,0,0,4.516556291,7,world,wednesday,0
8666,1,6,19,10,333,0.544615383,,0.783950612,4,2,0,1,4.189189189,6,technology,wednesday,1
8668,1,6,19,8,1116,0.525206232,0.999999998,0.760368662,18,3,1,7,4.589605735,8,technology,wednesday,1
8669,1,6,19,10,468,0.536480686,0.999999996,0.690909088,4,1,0,1,4.474358974,10,technology,wednesday,0
8671,1,6,19,12,749,0.528571428,0.999999998,,31,3,1,0,4.582109479,6,other,wednesday,0
8672,1,6,19,7,269,0.637404578,0.999999995,0.769230765,9,4,1,0,5.074349442,3,bussiness,wednesday,0
8673,1,6,19,6,141,0.676470583,0.999999989,,5,4,1,0,4.921985816,5,bussiness,wednesday,0
8674,1,6,19,9,860,0.435897435,,,10,6,1,0,4.930232558,7,bussiness,wednesday,1
8676,1,6,19,8,268,0.575187968,,,5,1,1,0,5.369402985,10,bussiness,wednesday,0
8678,1,6,19,11,560,0.521739129,0.999999997,0.710691822,3,3,1,0,4.503571429,6,entertainment,wednesday,0
8679,1,6,19,9,444,0.547511311,,0.690909088,13,6,1,0,4.93018018,10,social media,wednesday,1
8680,1,6,19,8,548,0.555555554,0.999999997,0.731629391,9,0,1,2,4.600364964,10,lifestyle,wednesday,0
8681,1,6,20,10,532,0.535849056,0.999999997,,11,7,1,0,4.877819549,8,world,thursday,0
8682,1,6,20,9,811,0.509339974,0.999999998,0.686991869,14,0,,0,4.806411837,9,technology,thursday,1
8683,1,6,20,11,205,0.668367344,,0.767605628,6,4,1,0,4.863414634,8,bussiness,thursday,0
8684,1,6,20,9,168,0.562913904,,0.606837602,33,10,0,0,5.19047619,5,other,thursday,1
8685,1,6,20,15,114,0.752212383,,0.953124985,6,4,0,0,4.535087719,10,bussiness,thursday,0
8686,1,6,20,10,465,0.527352296,0.999999996,,9,8,1,0,4.475268817,7,technology,thursday,1
8687,1,6,20,8,312,0.713286711,0.999999995,0.827225127,5,3,,21,4.394230769,4,entertainment,thursday,0
8688,1,6,20,9,769,0.505277044,,,11,,1,0,4.872561769,10,technology,thursday,0
8689,1,6,20,12,116,0.672566366,0.999999984,,2,1,,0,4.112068966,7,lifestyle,thursday,0
8690,1,6,20,10,144,0.716312052,,,2,0,0,0,4.618055556,6,technology,thursday,0
8691,1,6,20,10,600,0.469244287,0.999999997,0.606648198,24,1,10,0,4.396666667,10,lifestyle,thursday,1
8692,1,6,20,12,129,0.714285709,0.999999986,,1,1,1,1,4.620155039,7,entertainment,thursday,0
8693,1,6,20,7,1640,0.34006734,0.999999999,,21,,1,3,4.931707317,10,world,thursday,0
8694,1,6,20,10,185,0.597826084,,0.742857136,3,2,0,0,4.167567568,7,technology,thursday,0
8695,1,6,20,10,591,0.526223775,0.999999997,,12,1,1,0,4.780033841,8,lifestyle,thursday,1
8696,1,6,20,11,331,0.617021275,0.999999995,,9,0,0,2,4.311178248,9,lifestyle,thursday,1
8697,1,6,20,10,536,0.528846153,,0.711111109,5,1,1,1,4.744402985,10,lifestyle,thursday,0
8698,1,6,20,10,539,0.533962263,0.999999997,,14,0,1,0,5.40445269,7,bussiness,thursday,1
8699,1,6,20,11,289,0.592334493,0.999999994,0.732954541,9,0,1,0,4.705882353,9,social media,thursday,0
8700,1,6,20,9,100,0.683673462,0.999999982,,6,5,1,0,4.38,3,social media,thursday,0
8701,1,6,20,11,312,0.499999998,,0.65697674,5,3,1,0,4.355769231,7,social media,thursday,1
